"sort.word.tfidf.score"
"행진"	3339.1105228844
"레넌"	3337.34634532249
"마카오"	3331.38893411135
"국경절"	3329.33653527294
"사우스차이나모닝포스트"	3328.37724799548
"조치"	3323.54954649505
"도심"	3323.03617254648
"단계"	3319.40556233546
"금지법"	3319.35455376219
"개"	3304.56926164927
"자신"	3297.68630181933
"관세"	3267.95516615052
"반발"	3265.28962390001
"북한"	3263.2690873248
"반중"	3257.32994533395
"중앙"	3249.1114735962
"범죄"	3236.16570944403
"현지시간"	3233.53767645673
"특파원"	3223.00262548322
"정도"	3202.23156455891
"의회"	3201.92391266832
"화염병"	3196.39964667466
"지하철"	3185.27893160671
"건국"	3169.85718350293
"금융"	3168.17372101833
"독립"	3166.57016573888
"설명"	3164.72549481886
"지적"	3128.43598298111
"성장"	3117.22588620304
"발언"	3111.68365196157
"사용"	3110.04194193621
"후보"	3091.50167947997
"캠퍼스"	3089.48759493357
"위"	3086.32559614288
"착용"	3078.25488797962
"회의"	3069.91566903198
"서명"	3059.84515706719
"독일"	3054.66901871093
"하원"	3053.0707763587
"외교"	3052.76825929977
"해결"	3037.35853921974
"현지"	3035.80057665139
"행위"	3033.73224448906
"병원"	3033.24503899698
"반정부"	3022.53319830488
"외국인"	3018.91045737944
"분노"	3008.19020036136
"최고"	3006.87556674404
"긴급법"	3004.03494544566
"계획"	3002.89868136963
"현수막"	2999.15269716779
"평가"	2980.66812837339
"사람들"	2971.37209954633
"개입"	2966.11246654305
"증가"	2962.4965964923
"범죄인"	2957.55231115528
"사실"	2946.8417387214
"혼란"	2946.28764340995
"투입"	2944.18568024859
"인근"	2938.15295672427
"강화"	2937.9504196388
"참가자"	2935.52934171114
"직선제"	2927.88529879757
"친중파"	2922.62437034307
"매체"	2913.54606953622
"설치"	2906.71879330092
"표현"	2902.84304462116
"공항"	2895.22754507642
"회복"	2891.1390389061
"확대"	2884.92714811488
"포함"	2879.49778187546
"목소리"	2875.83670989924
"총리"	2875.54673470265
"혐의"	2854.98846517524
"진입"	2836.78420564556
"공개"	2804.77735300024
"저항"	2801.54474211044
"정책"	2799.44543895896
"서울"	2795.7424688016
"차지"	2793.05684277358
"관영"	2772.49156745538
"방문"	2750.56521469351
"대변인"	2745.10159099696
"승리"	2742.48564829856
"혁명"	2736.98147992286
"블리자드"	2724.67539152414
"관광객"	2723.30694476586
"주"	2722.97086113575
"규정"	2692.00537685764
"추진"	2682.5853538725
"유지"	2677.30172055362
"가능"	2675.06828908326
"기준"	2674.55349857276
"지속"	2671.4084176765
"중요"	2667.34605310363
"단체"	2664.99020013425
"영상"	2655.73348510097
"양국"	2654.4195903517
"무역전쟁"	2645.25207796044
"국가주석"	2644.87550622459
"석"	2632.06548310075
"아시아"	2630.43591016599
"분위기"	2628.04991408055
"장기화"	2618.35230923413
"대화"	2618.34546431753
"추가"	2610.7411885582
"성명"	2603.40690956812
"체제"	2589.84314281223
"애플"	2584.68099294254
"상원"	2579.79618343487
"의미"	2565.81462740947
"교수"	2564.08394041262
"인민"	2563.11499365717
"우산"	2560.73820198804
"가격"	2544.77892038567
"확인"	2543.67647647179
"연대"	2539.8586044867
"관심"	2539.31188107371
"통제"	2534.88102431212
"제기"	2532.17356013081
"항의"	2528.52768639254
"참가"	2521.86663022556
"얼굴"	2519.28218815512
"해외"	2514.79576773586
"확산"	2512.13679486604
"논란"	2508.44887509622
"평화"	2507.62804752418
"수용"	2503.20782637071
"은행"	2493.68357129958
"행동"	2491.41063781778
"사이"	2477.05295169809
"찬퉁카이"	2467.71559110649
"철거"	2463.88077888403
"선언"	2463.54059036896
"투쟁"	2461.65706273706
"구호"	2454.58020119359
"중국군"	2453.74539758798
"가지"	2449.54536505634
"영화"	2448.43632192879
"운행"	2445.69877057328
"나라"	2444.53505735095
"위기"	2444.27137733694
"위협"	2440.73314415837
"지도부"	2439.00933236554
"관계자"	2418.28065698689
"질서"	2413.10749463726
"압박"	2412.70828381395
"안전"	2407.05738728945
"매출"	2403.15900031185
"여성"	2401.53463505931
"차우"	2391.72936609584
"언급"	2391.5795967109
"실적"	2388.53487640816
"간섭"	2388.0271374404
"등장"	2376.93793613891
"폭동"	2376.41409896663
"열병식"	2375.68499416146
"주도"	2374.79633279083
"참석"	2372.62541410313
"법원"	2372.3528617915
"인터뷰"	2371.95371697417
"환율"	2362.63000264301
"국제"	2359.89855655341
"단장"	2359.89516832852
"제도"	2359.87185569151
"통신"	2356.92301565935
"악화"	2353.47969500157
"경찰관"	2353.25731177785
"압승"	2334.2396571883
"결국"	2333.96795534797
"기간"	2329.68823459398
"여행"	2329.00797664753
"도시"	2322.72258074443
"이야기"	2315.50504056311
"거부"	2315.089947463
"방해"	2311.62256081639
"상품"	2300.34867702572
"방침"	2292.59561815609
"세력"	2291.53905265493
"방송"	2288.50356521393
"대학생"	2284.95453679418
"입법회"	2282.18641005081
"주식"	2275.60131271069
"무력"	2272.47656657809
"거래"	2271.65062121007
"성장률"	2268.25762428835
"위원회"	2263.27981424401
"국민"	2256.11627310964
"한국인"	2249.6794530278
"부총리"	2242.74812753002
"시도"	2241.26641909495
"취소"	2241.24087002493
"하루"	2241.14617827749
"신화통신"	2237.64699609077
"기자회견"	2231.75136229272
"인민해방군"	2230.15577196568
"건물"	2229.71615952849
"역사"	2223.93586667697
"주목"	2220.84331772693
"홍콩이공대"	2214.27978060082
"봉쇄"	2207.47256280147
"폭도"	2204.61501549846
"총통"	2202.08920059344
"촉발"	2199.41549366909
"규탄"	2197.17039447051
"자치"	2196.56308330041
"주윤발"	2195.47335100741
"여부"	2194.06348076015
"홍콩인"	2192.93410580666
"논의"	2192.55841504473
"노선"	2186.46891730315
"발전"	2180.95818200607
"세대"	2179.48161709882
"의견"	2174.40142389556
"중심"	2173.72684943117
"메시지"	2170.88625581337
"지원"	2169.46998377309
"예고"	2162.53457189422
"소식"	2162.12574302056
"안정"	2158.83160173687
"발동"	2158.32758775349
"회장"	2152.84087154822
"조국"	2150.27151422494
"지하철역"	2142.85624641744
"테러"	2138.87431526625
"코스피"	2136.84599428031
"요청"	2136.64974591339
"여"	2135.31320954041
"물대포"	2132.77903732436
"이달"	2130.96120095148
"자리"	2125.9411828191
"서울대"	2122.06088527457
"연기"	2121.98883368032
"차례"	2121.55969272025
"휴스턴"	2117.38679841951
"방식"	2116.71340729056
"전년"	2116.39508517108
"인터넷"	2114.80835807116
"펀드"	2109.0496237812
"인하"	2107.96226366914
"위험"	2097.50625176384
"호소"	2093.9943063398
"사상"	2093.98797515057
"석방"	2090.16505513455
"도널드"	2089.98015267678
"칠레"	2086.89078569653
"부동산"	2084.78479079475
"유권자"	2084.17042566352
"야당"	2082.20014830664
"교육"	2080.65354095527
"제한"	2075.88398901024
"기본법"	2074.10987654028
"차이"	2070.29182979202
"트위터"	2069.55520813474
"업체"	2069.52389334232
"상징"	2067.10656985242
"기소"	2063.28919363164
"중앙정부"	2063.16630861126
"벽돌"	2061.12524802014
"판단"	2036.92957215157
"원"	2035.27373185523
"비자"	2034.21038155895
"사과"	2032.60712622853
"온라인"	2029.19057765706
"작전"	2028.9260766911
"선거인단"	2027.2900661308
"선전"	2019.6649069404
"층"	2019.61190762808
"연세대"	2015.45017094259
"탈출"	2011.17845829114
"교내"	2008.43373033754
"조건"	2008.30741914249
"활동"	2007.90404295063
"내정"	2004.95761079869
"청년"	2001.93200063013
"시내"	2001.11607622363
"의사"	2000.77950525086
"대치"	2000.2560607369
"학생모임"	1997.99397446918
"주가"	1992.39449437933
"신중국"	1989.5757974076
"사망"	1982.95389409081
"부상"	1981.29192813122
"차"	1981.29192813122
"만큼"	1980.7981307223
"시간"	1974.84013186816
"광주"	1969.51118238382
"대상"	1969.45614704732
"신문"	1967.32103457307
"센트럴"	1966.75720373164
"변화"	1965.3090625697
"주변"	1961.64633113047
"소녀"	1960.82153937242
"불안"	1957.00212168056
"반환"	1953.90610906294
"로키츠"	1953.22122568317
"여명"	1952.54731541016
"인식"	1949.79023460363
"대학가"	1948.09766314221
"자금"	1947.86978682443
"점거"	1947.60812316417
"개최"	1947.17419086094
"적용"	1945.35173006639
"추모"	1939.8594538554
"연구원"	1938.63441180343
"차량"	1933.07150380653
"지미"	1929.79884845015
"가치"	1924.43179761487
"전략"	1923.04712139286
"민주주"	1921.85184549476
"책임"	1921.64296352065
"브렉시트"	1920.63238487253
"쇼핑몰"	1912.0215658195
"정보"	1911.53444489863
"성향"	1910.15617879076
"마감"	1909.25612492076
"발견"	1905.16060495435
"양상"	1904.83951783439
"연설"	1904.22609047122
"완화"	1894.93402753661
"총파업"	1894.4499302458
"폭행"	1891.02177451839
"개선"	1890.76753608667
"연속"	1890.63291257009
"구의회"	1887.73116126893
"권리"	1882.19095960969
"투표소"	1881.57914702229
"홍콩인들"	1872.52465791822
"수반"	1872.34850295296
"수사"	1871.29791187841
"인민일보"	1871.09680301503
"홍콩시위"	1865.29345098726
"여론"	1865.10695551956
"추락"	1862.81478524635
"이익"	1857.90274761661
"동원"	1852.28545081424
"선출"	1845.42422065364
"내부"	1841.46434287068
"뉴욕"	1836.6952941793
"이용"	1836.41917792197
"타격"	1835.37579989453
"해석"	1834.56187130163
"로이터"	1832.54150567579
"작품"	1829.90980186419
"폐쇄"	1824.92984381472
"전쟁"	1822.62099504476
"통치"	1822.3221078862
"수술"	1821.86208827489
"게임"	1819.48960551194
"특별"	1819.17751314423
"우산혁명"	1815.51128966584
"검토"	1812.99361958224
"부상자"	1810.72553537013
"미래"	1808.24578372769
"외교부"	1805.82225335885
"사항"	1805.7153324577
"마련"	1805.67100660288
"주최"	1803.06572432619
"정상"	1800.89754137393
"소비"	1799.16811976881
"방안"	1796.16712954282
"세"	1795.22386835994
"소년"	1794.03405962351
"위반"	1791.64797660265
"중문대"	1791.19680057331
"톈안먼"	1784.57972873178
"자산"	1774.23658179279
"전면"	1773.59467685925
"기관"	1773.44067227223
"작가"	1769.19549278217
"고위급"	1765.61322129138
"인사"	1764.76594112075
"보장"	1762.51032556961
"처벌"	1756.29130254009
"오성홍기"	1755.34979894653
"출마"	1753.7274157876
"관측"	1752.81355309583
"역대"	1751.32364041068
"부진"	1750.29566403527
"몽콕"	1745.27762445313
"사실상"	1743.57343789963
"인권법"	1742.87262173167
"시대"	1742.15093952789
"인도법"	1741.30014591924
"틱톡"	1737.31913736345
"이송"	1736.40512013322
"준비"	1735.1836324547
"머리"	1734.20690687623
"그동안"	1732.35680355067
"노력"	1721.44012502391
"주권"	1715.38327139588
"고려대"	1714.71092828494
"제정"	1714.57874704469
"모임"	1713.41865868575
"역할"	1710.78185816765
"해산"	1704.13542872777
"약속"	1704.04083392137
"우리나라"	1700.48943115306
"보호"	1700.35964909769
"국기"	1697.54279389488
"곳"	1695.71277544758
"지난주"	1692.85554213336
"인용"	1692.59034983439
"민간인권전선"	1689.19898120356
"자체"	1689.02374882589
"마비"	1688.86120815944
"민심"	1687.34598964645
"최시원"	1685.56590030317
"소식통"	1685.00917252135
"배치"	1680.63179675159
"해방군"	1680.3862822212
"의혹"	1674.73635009282
"수요"	1671.04950591968
"도전"	1669.31874222626
"리포트"	1668.89444554361
"추정"	1666.4582739106
"비중"	1659.87432560182
"탄압"	1656.75102223427
"교통"	1656.07018078002
"분"	1655.21505342359
"발행"	1650.40211734831
"가슴"	1646.71618103267
"주둔"	1645.93913959599
"개혁"	1644.11227688644
"반응"	1643.14381238569
"무기"	1639.97135005599
"직선"	1639.876529958
"시각"	1638.73432347208
"출신"	1638.20148040547
"진실"	1637.89939843371
"과거"	1637.16807809249
"불만"	1636.8577761086
"불법"	1629.96576576346
"완전"	1628.41316858398
"범민주파"	1627.8254386363
"제압"	1624.59426980122
"브랜드"	1622.57666663774
"의석"	1616.58017037482
"작용"	1616.20367753367
"원인"	1615.2808043212
"사회주의"	1614.39081702707
"대사관"	1611.86177389088
"재개"	1608.19650428337
"유럽"	1605.06887085789
"협력"	1603.3136291187
"주재"	1601.51385704662
"얘기"	1599.04109562658
"둔화"	1598.05374521744
"침묵"	1595.26261748821
"관리"	1594.29523817858
"발급"	1593.22578828324
"청소"	1591.50205239791
"계기"	1591.29035561699
"제재"	1588.35605135425
"사업"	1587.35880139232
"이름"	1586.29848485595
"판매"	1586.149652798
"질문"	1584.26395101466
"의지"	1583.77358138899
"보루"	1583.239806299
"핵심"	1582.79967238403
"불확실성"	1582.7664414634
"자격"	1582.65305280226
"홍콩인권법"	1581.38438473895
"회사"	1572.79587660891
"개인"	1572.36140733515
"실제"	1564.28842557831
"원칙"	1555.03058769769
"민간"	1554.18381881105
"침체"	1551.26503078821
"반영"	1549.07155378754
"명보"	1548.93389170216
"주민"	1548.84907701837
"최후"	1548.20452900261
"작업"	1547.81871544956
"안보"	1545.76701201194
"생명"	1545.47638547485
"운영"	1544.18325844546
"시사"	1540.46560071094
"지위"	1538.89573148687
"상하이"	1537.26857601829
"규제"	1536.72135299194
"공원"	1529.61366628439
"학년"	1527.34982286258
"제품"	1526.95390638152
"소속"	1525.96693882744
"사퇴"	1525.52030640867
"파괴"	1525.28041051049
"국제사회"	1525.09699871899
"타이완"	1522.93593984023
"반중국"	1521.5412751838
"훈련"	1518.46829916599
"구성"	1514.25929104456
"피해"	1513.07190382152
"이슈"	1510.37887135557
"고조"	1508.75485481619
"무역분쟁"	1507.56728312987
"조커"	1507.04138230442
"동맹"	1503.87594184399
"국면"	1497.88448585564
"가량"	1496.59469433477
"전쟁터"	1496.43849970485
"삭제"	1493.93303225004
"크리스"	1492.88865443219
"자제"	1492.67414206364
"수호"	1492.67414206364
"요인"	1491.16657152828
"조정"	1490.82140690106
"취재"	1490.63655815884
"양측"	1490.31658011167
"손실"	1488.75531620079
"주역"	1487.29621292562
"매장"	1487.04228090291
"위헌"	1485.8585379029
"반도체"	1480.44018673109
"인수"	1480.42830161883
"직원"	1479.45397535202
"광장"	1477.35482186264
"중태"	1475.81347914636
"비서장"	1475.21617997099
"마이너스"	1470.54246680352
"확보"	1470.15982822456
"동기"	1469.02192191568
"장기"	1459.85476561781
"수업"	1458.31307472542
"급감"	1457.81119608471
"투표율"	1453.96831956351
"유학생"	1452.60472752726
"블룸버그"	1452.59086717357
"캐리람"	1452.09989814471
"기사"	1450.53720324263
"부과"	1447.63321916274
"거론"	1445.84752960252
"싱가포르"	1444.36913118756
"깃발"	1444.24969727981
"대선"	1443.51043616375
"한국외대"	1443.36242520785
"전문가들"	1440.82130077441
"정서"	1439.91772773392
"대회"	1439.84793309912
"억압"	1437.35621816125
"웨이보"	1436.38873875508
"채권"	1435.03497266173
"산업"	1434.01964343536
"성폭행"	1432.36763053839
"위치"	1430.76933194308
"처리"	1429.17283276065
"일정"	1428.68250758561
"움직임"	1428.37274179774
"인상"	1427.72481537468
"겨냥"	1425.13774902619
"구매"	1423.23518712611
"부담"	1422.32587003373
"헌법"	1421.57009390633
"철폐"	1419.41933865234
"집중"	1419.38926543423
"제안"	1415.7990170188
"고무탄"	1415.23171682215
"수입"	1413.82216736091
"프랑스"	1413.25959552854
"방법"	1410.89738173695
"페이스북"	1409.79666439036
"중국인들"	1409.17227936733
"연결"	1408.01133526119
"치료"	1407.22772970859
"권력"	1406.86812731213
"홍콩달러"	1406.5526877682
"전선"	1405.76528393371
"문화"	1405.47412035719
"위원"	1400.89001365353
"실패"	1400.6484729371
"집행"	1400.24767859952
"다수"	1397.63862697294
"차우츠록"	1396.3382821622
"선택"	1396.3382821622
"기념"	1396.04764854421
"행정부"	1392.24029123614
"지도자"	1392.07916657652
"당선"	1391.2769799852
"위원장"	1389.96952211974
"표시"	1388.94743233887
"표명"	1388.94743233887
"전달"	1386.93529145487
"사고"	1386.45255255096
"불허"	1385.37701755459
"제시"	1381.57770955153
"부대"	1379.45685265564
"기회"	1377.97025610446
"부여"	1376.38604910396
"장면"	1375.96117790996
"習近平"	1375.50300154183
"가면"	1372.9682757678
"강제"	1372.74079171392
"총영사관"	1371.25096233579
"카탈루냐"	1370.18513367151
"최악"	1369.28999013416
"요구사항"	1366.48669757287
"민주당"	1366.13659471391
"신장"	1365.59250748946
"성공"	1363.8613456324
"워싱턴"	1363.79023787196
"제공"	1362.90774050353
"절반"	1361.65347238293
"방향"	1361.34687606355
"활용"	1361.31528446645
"강경파"	1360.85961932897
"제조업"	1358.77229728043
"폭도들"	1357.747071329
"법률"	1357.34904726572
"로이터통신"	1350.59670160247
"중계"	1350.16584834493
"외부"	1349.75243516035
"의식"	1349.47976856347
"위축"	1347.63157458319
"변수"	1346.48924162323
"구조"	1344.18323573047
"데모시스토당"	1342.44089202826
"수위"	1335.64352468829
"여파"	1331.90332164949
"반등"	1331.26111026034
"호텔"	1330.96944947445
"전인대"	1330.12085475547
"성폭력"	1329.74817771081
"침사추이"	1329.51941861341
"말씀"	1325.67097345604
"동맹휴학"	1324.63346235271
"흐름"	1324.11388825726
"정권"	1320.0688343734
"부정"	1320.0688343734
"교정"	1318.94834019668
"천"	1317.00701405081
"풀이"	1316.222784625
"허용"	1315.8341714935
"장소"	1312.44960101649
"긴급"	1309.4111997777
"각종"	1307.48190471776
"수익"	1307.0384191494
"분야"	1305.80892224628
"도중"	1304.11106321369
"바리케이드"	1302.74049370046
"태도"	1302.24848474113
"구금"	1301.88524527564
"증권"	1301.45929262446
"침해"	1301.33798122624
"백색테러"	1300.70770264663
"싸움"	1298.29623431188
"마음"	1298.29623431188
"참가자들"	1297.40741230715
"총격"	1295.71430948059
"상점"	1294.47369618674
"각국"	1291.77699462455
"이해"	1288.62356656631
"거래일"	1286.27891048114
"분쟁"	1285.99744705594
"검열"	1282.5880233412
"집계"	1279.78624456482
"돼지고기"	1279.68883706378
"부족"	1279.06639610597
"회견"	1278.89287978756
"총재"	1278.50726706134
"매수"	1278.03625495145
"강도"	1277.29571219576
"한정"	1276.64030576472
"전역"	1276.53809420591
"기업들"	1275.63755887896
"연휴"	1275.49983982793
"투자자"	1274.45677675915
"고등학생"	1273.63768511161
"박탈"	1273.07936278739
"검은색"	1272.19987929306
"배"	1271.41371386949
"임무"	1270.37893111827
"경찰서"	1269.95778126103
"진정"	1268.36097770326
"기대감"	1268.31370280211
"위안"	1267.7822407925
"외국"	1266.63894237531
"일각"	1266.29265954244
"대사"	1265.34762911257
"살해"	1265.13848432028
"인물"	1264.6367023112
"서비스"	1264.4710114037
"대형"	1263.76879060707
"경험"	1263.43334155406
"제외"	1263.38981973674
"집권"	1263.03763499891
"흉기"	1262.90200840935
"최소"	1260.51814198346
"만장일치"	1259.95567288958
"긴장"	1259.33666732617
"뉴스"	1259.03617264418
"의도"	1258.79499669067
"문구"	1256.59872412287
"사격"	1256.58395393256
"타결"	1255.69025878623
"그룹"	1254.19075927847
"구타"	1253.65009699304
"메르켈"	1252.37487811551
"주택"	1249.75485861399
"리스크"	1249.36781009219
"존중"	1247.12781849917
"친중국"	1246.36782422579
"검찰"	1244.06535698317
"개국"	1243.96760730756
"전문가"	1242.97008933139
"중상"	1241.9304834264
"발"	1241.6730642081
"전국"	1240.28511306803
"정치적"	1239.11101219887
"추산"	1237.60066024403
"인정"	1237.28557704132
"투자자들"	1236.22712971595
"죽음"	1236.22712971595
"국회"	1236.15169451902
"걱정"	1234.4155130591
"공무원"	1233.86696729089
"농산물"	1232.04900729382
"스페인"	1231.35681698756
"보고서"	1231.33563046051
"회동"	1228.99313076694
"마지막"	1228.13999006807
"평균"	1227.53886625831
"이틀"	1227.24370654378
"점포"	1226.42812017102
"견지"	1226.35189456326
"학내"	1224.95768515821
"판결"	1224.69132011614
"박선미"	1224.49189351649
"제출"	1224.338651728
"회담"	1223.08884080283
"보복"	1222.89815309871
"동영상"	1222.79933522272
"희망"	1222.48102366717
"인기"	1221.6205731206
"차단"	1221.42640448388
"대책"	1219.51352254631
"백악관"	1218.20987684015
"계엄령"	1216.29436076756
"코즈웨이베이"	1213.69236971143
"블룸버그통신"	1213.45944479466
"도움"	1213.45944479466
"비교"	1211.74315202442
"펜스"	1209.70646107034
"시위대들"	1208.85877797909
"신뢰"	1208.84314298642
"부착"	1208.1689508773
"심화"	1207.69294676797
"기관지"	1207.5221443044
"러시아"	1207.36023023244
"부근"	1207.32094263791
"목적"	1206.93464745289
"수익률"	1205.15773577506
"긍정적"	1204.5824127735
"당장"	1204.27784498329
"속출"	1201.25449884162
"보석"	1200.83021441472
"인간"	1199.17241019953
"소리"	1198.88346857466
"휴교령"	1198.58823385072
"시점"	1197.0384739802
"주문"	1197.0384739802
"불기소"	1194.87801907159
"이동"	1193.07618191189
"약세"	1192.66870505972
"휴학"	1189.97667989723
"대중"	1188.1256583355
"나머지"	1187.70062916679
"전망치"	1185.199871565
"연계"	1185.10051895383
"용납"	1183.04615193597
"동시"	1182.89212459527
"마무리"	1181.23826935245
"의원들"	1180.49957723403
"청소년"	1180.32279518339
"경제성장률"	1176.07953462348
"총알"	1175.2972384626
"외신"	1174.78532633064
"기자들"	1174.74957718556
"축소"	1173.257260634
"기념일"	1173.03745371301
"고문"	1172.85403956953
"파손"	1171.9487422766
"유명"	1168.42077639496
"배경"	1168.22308603752
"시설"	1167.38554302262
"부통령"	1166.71414307748
"사이완호"	1165.86195774995
"고소장"	1163.19921827177
"충격"	1161.67991851577
"국제공항"	1161.06545623163
"근거"	1160.79299271626
"승인"	1159.26099153922
"검거"	1158.68367647247
"팬들"	1157.83968342362
"공유"	1156.88123751217
"사안"	1153.50476648354
"게시"	1151.03302269223
"주차장"	1150.77531741121
"용의자"	1148.75051031824
"능력"	1148.38735149703
"성과"	1147.33435423936
"차원"	1146.87672317389
"현상"	1145.44293227252
"허가"	1145.42308263798
"자신들"	1143.77773513065
"반격"	1143.3449765846
"번째"	1142.01361737966
"카드"	1140.60983384177
"심리"	1139.31370502278
"자국"	1138.73217143534
"국무원"	1138.62042257152
"사례"	1138.58814970089
"폭력적"	1137.52942019026
"전개"	1137.18095287441
"항쟁"	1136.57893634182
"통화"	1135.01014552309
"공공"	1133.64689974815
"구체적"	1133.03925239975
"소셜미디어"	1131.65067243429
"공동"	1130.34374646953
"화웨이"	1129.64362758539
"상무위원"	1124.18962625788
"완차이"	1123.91757387382
"공급"	1121.05360123131
"광고"	1120.01072183443
"임명"	1117.9890124714
"바닥"	1117.17110573952
"경찰들"	1116.93496451049
"사랑"	1114.29307484493
"몸싸움"	1113.5581380378
"한양대"	1112.82047837476
"번영"	1112.66637253315
"저지"	1111.79575525964
"장비"	1111.7255937261
"공포"	1111.71834046291
"대외"	1111.69055266041
"기준금리"	1111.34509973717
"집단"	1110.37752101363
"화살"	1109.71718315565
"反中"	1108.91728111313
"응원"	1108.7216094707
"보이콧"	1107.53996620706
"인구"	1107.51135274982
"고등"	1106.41871100114
"제목"	1101.76644143676
"무장"	1101.76644143676
"효과"	1101.66137540948
"호주"	1099.36293173556
"번"	1098.42102838063
"법치"	1098.24725514242
"게시물"	1097.57867872225
"과반"	1096.12202841112
"상대"	1095.25177323346
"특색"	1095.1566612577
"환구시보"	1095.05812394846
"토지"	1094.67358351239
"계정"	1093.59188389653
"선거구"	1091.62331511437
"포위"	1091.19763136094
"순매도"	1090.78106396384
"분열"	1089.78532009567
"송환"	1089.18689842815
"소문"	1088.18224222361
"징역형"	1086.85083202386
"광둥성"	1086.04473771451
"강세"	1082.48115770964
"젊은이들"	1080.86840560586
"브리핑"	1079.56707795553
"동력"	1079.50087186129
"네팔"	1076.27557249097
"대립"	1075.98744459032
"노래"	1074.79038810088
"분수령"	1074.49479322781
"상승세"	1074.48808748782
"강행"	1074.28634708689
